index,value0,value1
7185,328.6515808105,333.4478149414
7186,328.6947631836,333.5226440430
7187,328.7379455566,333.5974731445
7188,328.7811279297,333.6723022461
7189,328.8243103027,333.7471313477
7190,328.8674926758,333.8219604492
7191,328.9106750488,333.8967895508
7192,328.9538574219,333.9716186523
7193,328.9970397949,334.0464477539
7194,329.0402221680,334.1212768555
7195,329.0834045410,334.1961059570
7196,329.1265869141,334.2709350586
7197,329.1697692871,334.3457641602
7198,329.2129516602,334.4205932617
7199,329.2561340332,334.4954223633
7200,329.2993164062,334.5702514648
7201,329.3424987793,334.6450805664
7202,329.3856811523,334.7199096680
7203,329.4288635254,334.7947387695
7204,329.4720458984,334.8695678711
7205,329.5152282715,334.9443969727
7206,329.5612792969,335.0192260742
7207,329.6073303223,335.0940551758
7208,329.6533813477,335.1688842773
7209,329.6994323730,335.2437133789
7210,329.7454833984,335.3185424805
7211,329.7915344238,335.3933715820
7212,329.8375854492,335.4682006836
7213,329.8836364746,335.5430297852
7214,329.9296875000,335.6178588867
7215,329.9757385254,335.6926879883
7216,330.0217895508,335.7675170898
7217,330.0678405762,335.8423461914
7218,330.1138916016,335.9171752930
7219,330.1599426270,335.9920043945
7220,330.2059936523,336.0668334961
7221,330.2520446777,336.1416625977
7222,330.2980957031,336.2164916992
7223,330.3441467285,336.2913208008
7224,330.3901977539,336.3661499023
7225,330.4362487793,336.4409790039
7226,330.4822998047,336.5158081055
7227,330.5283508301,336.5906372070
7228,330.5744018555,336.6654663086
7229,330.6204528809,336.7402954102
7230,330.6665039062,336.8151245117
7231,330.7125549316,336.8899536133
7232,330.7586059570,336.9647827148
7233,330.8046569824,337.0396118164
7234,330.8507080078,337.1144409180
7235,330.8967590332,337.1892700195
7236,330.9428100586,337.2640991211
7237,330.9888610840,337.3389282227
7238,331.0349121094,337.4137573242
7239,331.0809631348,337.4885864258
7240,331.1270141602,337.5634155273
7241,331.1730651855,337.6382446289
7242,331.2162475586,337.7130737305
7243,331.2594299316,337.7879028320
7244,331.3026123047,337.8627319336
7245,331.3457946777,337.9375610352
7246,331.3889770508,338.0123901367
7247,331.4321594238,338.0872192383
7248,331.4753417969,338.1620483398
7249,331.5185241699,338.2368774414
7250,331.5617065430,338.3117065430
7251,331.6048889160,338.3865356445
7252,331.6480712891,338.4613647461
7253,331.6912536621,338.5361938477
7254,331.7344360352,338.6110229492
7255,331.7776184082,338.6858520508
7256,331.8208007812,338.7578125000
7257,331.8639831543,338.8297729492
7258,331.9071655273,338.9017333984
7259,331.9503479004,338.9736938477
7260,331.9935302734,339.0456542969
7261,332.0367126465,339.1176147461
7262,332.0798950195,339.1895751953
7263,332.1230773926,339.2615356445
7264,332.1662597656,339.3334960938
7265,332.2094421387,339.4054565430
7266,332.2526245117,339.4774169922
7267,332.2958068848,339.5493774414
7268,332.3389892578,339.6213378906
7269,332.3821716309,339.6932983398
7270,332.4253540039,339.7652587891
7271,332.4685363770,339.8372192383
7272,332.5117187500,339.9091796875
7273,332.5549011230,339.9811401367
7274,332.5980834961,340.0531005859
7275,332.6412658691,340.1250610352
7276,332.6844482422,340.1970214844
7277,332.7276306152,340.2689819336
7278,332.8024597168,340.3409423828
7279,332.8772888184,340.4129028320
7280,332.9521179199,340.4848632812
7281,333.0269470215,340.5568237305
7282,333.1017761230,340.6287841797
7283,333.1766052246,340.7007446289
7284,333.2514343262,340.7727050781
7285,333.3262634277,340.8446655273
7286,333.4010925293,340.9166259766
7287,333.4759216309,340.9885864258
7288,333.5507507324,341.0605468750
7289,333.6255798340,341.1325073242
7290,333.7004089355,341.2044677734
7291,333.7752380371,341.2764282227
7292,333.8500671387,341.3512573242
7293,333.9248962402,341.4260864258
7294,333.9997253418,341.5009155273
7295,334.0745544434,341.5757446289
7296,334.1493835449,341.6505737305
7297,334.2242126465,341.7254028320
7298,334.2990417480,341.8002319336
7299,334.3738708496,341.8750610352
7300,334.4486999512,341.9498901367
7301,334.5235290527,342.0247192383
7302,334.5983581543,342.0995483398
7303,334.6731872559,342.1743774414
7304,334.7480163574,342.2492065430
7305,334.8228454590,342.3240356445
7306,334.8976745605,342.3988647461
7307,334.9725036621,342.4736938477
7308,335.0473327637,342.5485229492
7309,335.1221618652,342.6233520508
7310,335.1969909668,342.6981811523
7311,335.2718200684,342.7730102539
7312,335.3466491699,342.8478393555
7313,335.4214782715,342.9226684570
7314,335.4963073730,342.9974975586
7315,335.5711364746,343.0723266602
7316,335.6459655762,343.1471557617
7317,335.7207946777,343.2219848633
7318,335.7956237793,343.2968139648
7319,335.8704528809,343.3716430664
7320,335.9452819824,343.4464721680
7321,336.0201110840,343.5213012695
7322,336.0949401855,343.5961303711
7323,336.1697692871,343.6709594727
7324,336.2445983887,343.7457885742
7325,336.3194274902,343.8206176758
7326,336.3942565918,343.8954467773
7327,336.4690856934,343.9702758789
7328,336.5439147949,344.0595092773
7329,336.6187438965,344.1487426758
7330,336.6935729980,344.2379760742
7331,336.7684020996,344.3272094727
7332,336.8432312012,344.4164428711
7333,336.9180603027,344.5056762695
7334,336.9928894043,344.5949096680
7335,337.0677185059,344.6841430664
7336,337.1425476074,344.7733764648
7337,337.2173767090,344.8626098633
7338,337.2922058105,344.9518432617
7339,337.3670349121,345.0410766602
7340,337.4418640137,345.1303100586
7341,337.5166931152,345.2195434570
7342,337.5915222168,345.3087768555
7343,337.6663513184,345.3980102539
7344,337.7411804199,345.4872436523
7345,337.8160095215,345.5764770508
7346,337.8908386230,345.6657104492
7347,337.9656677246,345.7549438477
7348,338.0404968262,345.8441772461
7349,338.1124572754,345.9334106445
7350,338.1844177246,346.0226440430
7351,338.2563781738,346.1118774414
7352,338.3283386230,346.2011108398
7353,338.4002990723,346.2903442383
7354,338.4722595215,346.3795776367
7355,338.5442199707,346.4688110352
7356,338.6161804199,346.5580444336
7357,338.6881408691,346.6472778320
7358,338.7601013184,346.7365112305
7359,338.8320617676,346.8257446289
7360,338.9040222168,346.9149780273
7361,338.9759826660,347.0042114258
7362,339.0479431152,347.0934448242
7363,339.1199035645,347.1798095703
7364,339.1918640137,347.2661743164
7365,339.2638244629,347.3525390625
7366,339.3357849121,347.4389038086
7367,339.4077453613,347.5252685547
7368,339.4797058105,347.6116333008
7369,339.5516662598,347.6979980469
7370,339.6236267090,347.7843627930
7371,339.6955871582,347.8707275391
7372,339.7675476074,347.9570922852
7373,339.8395080566,348.0434570312
7374,339.9114685059,348.1298217773
7375,339.9834289551,348.2161865234
7376,340.0553894043,348.3025512695
7377,340.1273498535,348.3889160156
7378,340.1993103027,348.4752807617
7379,340.2712707520,348.5616455078
7380,340.3432312012,348.6480102539
7381,340.4151916504,348.7343750000
7382,340.4871520996,348.8207397461
7383,340.5591125488,348.9071044922
7384,340.6310729980,348.9934692383
7385,340.7059020996,349.0798339844
7386,340.7807312012,349.1661987305
7387,340.8555603027,349.2525634766
7388,340.9303894043,349.3389282227
7389,341.0052185059,349.4252929688
7390,341.0800476074,349.5116577148
7391,341.1548767090,349.5980224609
7392,341.2297058105,349.6843872070
7393,341.3045349121,349.7707519531
7394,341.3793640137,349.8571166992
7395,341.4541931152,349.9434814453
7396,341.5290222168,350.0298461914
7397,341.6038513184,350.1162109375
7398,341.6786804199,350.2025756836
7399,341.7535095215,350.2918090820
7400,341.8283386230,350.3810424805
7401,341.9031677246,350.4702758789
7402,341.9779968262,350.5595092773
7403,342.0528259277,350.6487426758
7404,342.1276550293,350.7379760742
7405,342.2024841309,350.8272094727
7406,342.2773132324,350.9164428711
7407,342.3521423340,351.0056762695
7408,342.4269714355,351.0949096680
7409,342.5018005371,351.1841430664
7410,342.5766296387,351.2733764648
7411,342.6514587402,351.3626098633
7412,342.7262878418,351.4518432617
7413,342.8011169434,351.5410766602
7414,342.8759460449,351.6303100586
7415,342.9507751465,351.7195434570
7416,343.0256042480,351.8087768555
7417,343.1004333496,351.8980102539
7418,343.1752624512,351.9872436523
7419,343.2500915527,352.0764770508
7420,343.3249206543,352.1657104492
7421,343.4141540527,352.2549438477
7422,343.5033874512,352.3441772461
7423,343.5926208496,352.4334106445
7424,343.6818542480,352.5226440430
7425,343.7710876465,352.6118774414
7426,343.8603210449,352.7011108398
7427,343.9495544434,352.7903442383
7428,344.0387878418,352.8795776367
7429,344.1280212402,352.9688110352
7430,344.2172546387,353.0580444336
7431,344.3064880371,353.1472778320
7432,344.3957214355,353.2365112305
7433,344.4849548340,353.3257446289
7434,344.5741882324,353.4149780273
7435,344.6634216309,353.5013427734
7436,344.7526550293,353.5877075195
7437,344.8418884277,353.6740722656
7438,344.9311218262,353.7604370117
7439,345.0203552246,353.8468017578
7440,345.1095886230,353.9331665039
7441,345.1988220215,354.0195312500
7442,345.2880554199,354.1058959961
7443,345.3772888184,354.1922607422
7444,345.4665222168,354.2786254883
7445,345.5557556152,354.3649902344
7446,345.6449890137,354.4513549805
7447,345.7342224121,354.5377197266
7448,345.8234558105,354.6240844727
7449,345.9126892090,354.7104492188
7450,346.0019226074,354.7968139648
7451,346.0911560059,354.8831787109
7452,346.1803894043,354.9695434570
7453,346.2696228027,355.0559082031
7454,346.3588562012,355.1422729492
7455,346.4480895996,355.2286376953
7456,346.5344543457,355.3150024414
7457,346.6208190918,355.4013671875
7458,346.7071838379,355.4877319336
7459,346.7935485840,355.5740966797
7460,346.8799133301,355.6604614258
7461,346.9662780762,355.7468261719
7462,347.0526428223,355.8331909180
7463,347.1390075684,355.9195556641
7464,347.2253723145,356.0059204102
7465,347.3117370605,356.0922851562
7466,347.3981018066,356.1786499023
7467,347.4844665527,356.2650146484
7468,347.5708312988,356.3513793945
7469,347.6571960449,356.4377441406
7470,347.7435607910,356.4953002930
7471,347.8299255371,356.5528564453
7472,347.9162902832,356.6104125977
7473,348.0026550293,356.6679687500
7474,348.0890197754,356.7255249023
7475,348.1753845215,356.7830810547
7476,348.2617492676,356.8406372070
7477,348.3481140137,356.8981933594
7478,348.4344787598,356.9557495117
7479,348.5208435059,357.0133056641
7480,348.6072082520,357.0708618164
7481,348.6935729980,357.1284179688
7482,348.7799377441,357.1859741211
7483,348.8663024902,357.2435302734
7484,348.9526672363,357.3010864258
7485,349.0390319824,357.3586425781
7486,349.1253967285,357.4161987305
7487,349.2117614746,357.4737548828
7488,349.2981262207,357.5313110352
7489,349.3844909668,357.5888671875
7490,349.4708557129,357.6464233398
7491,349.5572204590,357.7039794922
7492,349.6464538574,357.7615356445
7493,349.7356872559,357.8190917969
7494,349.8249206543,357.8766479492
7495,349.9141540527,357.9342041016
7496,350.0033874512,357.9917602539
7497,350.0926208496,358.0493164062
7498,350.1818542480,358.1068725586
7499,350.2710876465,358.1644287109
7500,350.3603210449,358.2219848633
7501,350.4495544434,358.2795410156
7502,350.5387878418,358.3370971680
7503,350.6280212402,358.3946533203
7504,350.7172546387,358.4522094727
7505,350.8064880371,358.5097656250
7506,350.8957214355,358.5644531250
7507,350.9849548340,358.6191406250
7508,351.0741882324,358.6738281250
7509,351.1634216309,358.7285156250
7510,351.2526550293,358.7832031250
7511,351.3418884277,358.8378906250
7512,351.4311218262,358.8925781250
7513,351.5203552246,358.9472656250
7514,351.6095886230,359.0019531250
7515,351.6988220215,359.0566406250
7516,351.7880554199,359.1113281250
7517,351.8772888184,359.1660156250
7518,351.9665222168,359.2207031250
7519,352.0557556152,359.2753906250
7520,352.1449890137,359.3300781250
7521,352.2342224121,359.3847656250
7522,352.3234558105,359.4394531250
7523,352.4126892090,359.4941406250
7524,352.5019226074,359.5488281250
7525,352.5911560059,359.6035156250
7526,352.6803894043,359.6582031250
7527,352.7696228027,359.7128906250
7528,352.8559875488,359.7675781250
7529,352.9423522949,359.8222656250
7530,353.0287170410,359.8769531250
7531,353.1150817871,359.9316406250
7532,353.2014465332,359.9863281250
7533,353.2878112793,360.0410156250
7534,353.3741760254,360.0957031250
7535,353.4605407715,360.1503906250
7536,353.5469055176,360.2050781250
7537,353.6332702637,360.2597656250
7538,353.7196350098,360.3144531250
7539,353.8059997559,360.3691406250
7540,353.8923645020,360.4238281250
7541,353.9787292480,360.4785156250
7542,354.0650939941,360.5360717773
7543,354.1514587402,360.5936279297
7544,354.2378234863,360.6511840820
7545,354.3241882324,360.7087402344
7546,354.4105529785,360.7662963867
7547,354.4969177246,360.8238525391
7548,354.5832824707,360.8814086914
7549,354.6696472168,360.9389648438
7550,354.7560119629,360.9965209961
7551,354.8423767090,361.0540771484
7552,354.9287414551,361.1116333008
7553,355.0151062012,361.1691894531
7554,355.1014709473,361.2267456055
7555,355.1878356934,361.2843017578
7556,355.2742004395,361.3418579102
7557,355.3605651855,361.3994140625
7558,355.4469299316,361.4569702148
7559,355.5332946777,361.5145263672
7560,355.6196594238,361.5720825195
7561,355.7060241699,361.6296386719
7562,355.7923889160,361.6871948242
7563,355.8499450684,361.7447509766
7564,355.9075012207,361.8023071289
7565,355.9650573730,361.8598632812
7566,356.0226135254,361.9174194336
7567,356.0801696777,361.9749755859
7568,356.1377258301,362.0325317383
7569,356.1952819824,362.0900878906
7570,356.2528381348,362.1476440430
7571,356.3103942871,362.2052001953
7572,356.3679504395,362.2627563477
7573,356.4255065918,362.3203125000
7574,356.4830627441,362.3778686523
7575,356.5406188965,362.4354248047
7576,356.5981750488,362.4929809570
7577,356.6557312012,362.5505371094
7578,356.7132873535,362.6052246094
7579,356.7708435059,362.6599121094
7580,356.8283996582,362.7145996094
7581,356.8859558105,362.7692871094
7582,356.9435119629,362.8239746094
7583,357.0010681152,362.8786621094
7584,357.0586242676,362.9333496094
7585,357.1161804199,362.9880371094
7586,357.1737365723,363.0427246094
7587,357.2312927246,363.0974121094
7588,357.2888488770,363.1520996094
7589,357.3464050293,363.2067871094
7590,357.4039611816,363.2614746094
7591,357.4615173340,363.3161621094
7592,357.5190734863,363.3708496094
7593,357.5766296387,363.4255371094
7594,357.6341857910,363.4802246094
7595,357.6917419434,363.5349121094
7596,357.7492980957,363.5895996094
7597,357.8068542480,363.6442871094
7598,357.8644104004,363.6989746094
7599,357.9190979004,363.7536621094
7600,357.9737854004,363.8083496094
7601,358.0284729004,363.8630371094
7602,358.0831604004,363.9177246094
7603,358.1378479004,363.9724121094
7604,358.1925354004,364.0270996094
7605,358.2472229004,364.0817871094
7606,358.3019104004,364.1364746094
7607,358.3565979004,364.1911621094
7608,358.4112854004,364.2458496094
7609,358.4659729004,364.3005371094
7610,358.5206604004,364.3552246094
7611,358.5753479004,364.4099121094
7612,358.6300354004,364.4645996094
7613,358.6847229004,364.4962463379
7614,358.7394104004,364.5278930664
7615,358.7940979004,364.5595397949
7616,358.8487854004,364.5911865234
7617,358.9034729004,364.6228332520
7618,358.9581604004,364.6544799805
7619,359.0128479004,364.6861267090
7620,359.0675354004,364.7177734375
7621,359.1222229004,364.7494201660
7622,359.1769104004,364.7810668945
7623,359.2315979004,364.8127136230
7624,359.2862854004,364.8443603516
7625,359.3409729004,364.8760070801
7626,359.3956604004,364.9076538086
7627,359.4503479004,364.9393005371
7628,359.5050354004,364.9709472656
7629,359.5597229004,365.0025939941
7630,359.6144104004,365.0342407227
7631,359.6690979004,365.0658874512
7632,359.7237854004,365.0975341797
7633,359.7784729004,365.1291809082
7634,359.8331604004,365.1608276367
7635,359.8907165527,365.1924743652
7636,359.9482727051,365.2241210938
7637,360.0058288574,365.2557678223
7638,360.0633850098,365.2874145508
7639,360.1209411621,365.3190612793
7640,360.1784973145,365.3507080078
7641,360.2360534668,365.3823547363
7642,360.2936096191,365.4140014648
7643,360.3511657715,365.4456481934
7644,360.4087219238,365.4772949219
7645,360.4662780762,365.5089416504
7646,360.5238342285,365.5405883789
7647,360.5813903809,365.5722351074
